Fawcett Avenue	Lower Wortley	LS12	53.7842	-1.5963	10:EILY;11:FATI;12:FATG;14:FATE;15:FATB;16:EILZ;17:FDOH;18:FDOF;19:FDOE;1:LE07;2:FASV;3:FAST;4:FYIW;5:FAT0;6:EIM4;7:EIM2;8:LFFI;9:EIM0;
FAWCETT BANK	Lower Wortley	LS12	53.7859	-1.5928	10:FMLV;11:LPVR;12:FMLU;1:LPVS;2:FMU4;3:FMU7;4:KDGF;5:FMU1;6:FWLO;7:FMU0;8:KDGC;9:KDGE;
Fawcett Close	Lower Wortley	LS12	53.7840	-1.5993	10:FDO7;12:FDO4;14:FASE;16:FDOA;18:FASL;20:FZHH;22:FASH;24:FDOO;26:FDOM;28:LDZD;2:FDOD;30:FDOK;4:FDO3;6:FDOI;8:FXV1;
Fawcett Drive	Lower Wortley	LS12	53.7849	-1.6050	1:GMZ4;2:FC33;3:FXU2;4:EIGN;5:EIGL;6:FC3V;7:GLYM;8:FC3T;9:EIGX;GARAGE SITE FAWCETT BANK:GLYL;
Fawcett Gardens	Lower Wortley	LS12	53.7841	-1.6019	10:FC2Q;11:FC2O;12:FC2M;15:FC2V;17:FC3L;19:GLYJ;1:EIGT;21:FC3I;23:FC35;25:FC3D;27:FC3B;29:FC39;2:GLYK;31:FC38;33:EJHW;35:LJQC;37:FDDF;39:FDDC;3:FXUY;41:FDD9;43:GMOO;45:LDZ8;47:FDD6;49:FDD4;4:FC30;51:FXUZ;53:FDDM;55:FDDT;57:LDZ9;59:FDDQ;5:FXUX;61:FDDO;6:FC2Y;7:FC2L;8:FC34;9:FC2S;
Fawcett Lane	Leeds	LS12	53.7851	-1.5990	10:FCDQ;11:FCDP;12:FCDM;14:FCDL;15:LDYS;16:LOVT;17:FCDI;18:GMOL;19:FCDG;1:LOW2;20:EFJ1;21:EJZ4;22:DCXP;23:EJZ1;24:EJYZ;25:EJYX;26:FXUL;27:EJPL;28:LTN3;29:EJPJ;30:EJPG;31:IHE3;32:EJZD;33:GFMU;34:EJZ7;35:IJ67;36:EJPD;37:HDH8;38:DOYS;39:IHE0;3:FCDB;41:HDGP;43:HDGS;53:DOYR;55:GWK5;57:DOYO;59:DOYI;5:FCD8;61:DOYT;63:DOYM;65:GNNM;67:FXJW;6:EJHZ;7:EIH8;8:FCDD;9:EJHY;CLIFF COTTAGE:J5VI;CLIFF PARK LODGE:GXLR;FAWCETT MANOR, 1A:FDDI;GARAGE SITE ADJACENT 32:EIG4;GARAGE SITE REAR OF 8:EIHC;GRANNY FLAT, 32:M8QP;PROSPECT HOUSE:EIG5;
Fawcett Place	Lower Wortley	LS12	53.7859	-1.5928	1:DOYN;2:EJPA;3:EJP7;4:EJP6;
Fawcett Road	Lower Wortley	LS12	53.7842	-1.6008	1:DJZ0;2:DJYY;3:DOYY;4:DOYW;5:GNNQ;6:HQOX;
Fawcett Vale	Lower Wortley	LS12	53.7851	-1.6036	10:FNGA;11:FNG9;12:FNG8;14:FNG0;15:FNGC;16:FNG6;17:JBPO;18:FNG4;19:FNG2;1:JBPZ;20:FNG1;21:FXCG;22:LXVP;23:FNGN;24:FNGM;25:FNGL;26:FXCH;27:JBPQ;28:FNGP;29:FNGI;2:FNH3;30:FNGH;31:JBPR;32:FNGF;33:FOGQ;34:GG1H;35:FPKF;36:FPKE;3:JBPY;4:FXCI;5:JBPX;6:FNH0;7:FNGY;8:JBPS;9:FNGB;
Fawcett Way	Lower Wortley	LS12	53.7845	-1.6008	10:FXKC;11:EIRF;12:EIR5;14:EIRL;15:EIRA;16:EIR7;17:EIQN;18:EIQQ;19:EIQ2;1:EIR2;20:EIPZ;21:EIPX;22:EIPU;23:EIPS;24:EIGB;25:FXK9;27:EIG8;29:EIQD;2:GPX8;31:HQP0;33:EIQJ;35:EIQ5;37:EIQO;39:FXKA;3:EIQZ;41:EIQA;43:EIQ9;4:EIQW;5:EIQV;6:EIQS;7:EIQR;8:EIRJ;9:EIRI;
Fawdon Drive	Stanks	LS14	53.8220	-1.4401	1:M050;2:FQXU;3:FQXV;4:FQXW;5:FQXX;
Fawdon Place	Stanks	LS14	53.8217	-1.4394	10:EZ1R;1:EXHV;2:EXHW;3:EXHX;4:EXHY;5:EXHZ;6:EXUU;7:EXUW;8:EXUV;9:EZ1Q;
Fawkes Drive	Otley	LS21	53.9005	-1.7160	10:FOOF;11:GUD4;12:FOOC;14:FOOA;15:E5UO;16:FOO7;17:FOO5;18:FL3W;19:E5UG;1:E5UJ;20:ESJI;21:ESJH;22:ESJ8;23:ESJK;2:K7M3;3:FLU7;4:FONS;5:FLUC;6:FONV;7:FONU;8:FLU4;9:FLU6;
Fearnley Close	Armley	LS12	53.7934	-1.5806	10:EOHE;11:IJU4;12:EOHF;14:EOHH;15:EOHI;16:EOHJ;17:EOHL;18:EOHG;19:F2YM;1:EOFW;20:F2YK;21:EOGS;22:EOGT;23:EOGV;24:EOGX;25:EOH7;27:EOH0;29:EOH1;2:EOFY;31:LEXC;33:EOH4;35:EOH5;37:HT5H;3:EOG0;4:EOGZ;5:EOG2;6:LEXB;7:EOH9;8:IJU3;9:EOHC;
Fearnley Place	Armley	LS12	53.7929	-1.5808	10:HD41;12:HD3Y;14:HD3W;16:HD3U;18:F37T;1:LS9A;20:HD4T;22:HD4R;24:HD4O;26:HD4M;28:HD4U;2:HD5E;30:HD4I;32:HD4F;34:HD4D;36:HCWV;38:H9R6;3:HD49;40:H9R4;42:H9R2;44:LX5P;46:HNPN;48:GVGW;4:LS99;5:LS98;6:HD45;8:HD43;
Fearnville Avenue	Roundhay	LS8	53.8185	-1.4893	10:EHBR;11:LFP3;11A:GN41;12:EHBV;14:M6CI;15:M8NY;16:EHBX;17:EHBP;18:EHBN;1:GNNP;20:EHBM;2:LFP2;2A:EHBE;3:EHBD;4:EHBB;5:DNW0;6:M595;7:GMNV;8:DNVW;9:GMNU;
Fearnville Close	Roundhay	LS8	53.8204	-1.4885	10:GMNM;11:DNMA;12:LTG1;14:DNVS;15:GMNT;16:DNM4;17:DNVU;18:DNM7;19:GMNS;1:EHBJ;20:EHCD;21:DOXT;22:GNNG;23:DOXK;24:M596;25:HS6W;26:DOY8;27:DOXL;28:DOXR;29:DOYE;2:DNLW;30:DOYB;31:DOYC;32:DOY9;33:DOY7;34:GNNH;35:DOY5;36:DOY0;37:GN44;38:EHCB;39:EHCC;3:DNM0;40:LFP4;42:EHC9;44:GN42;46:EHCE;48:EHC3;4:M594;5:DNLZ;6:DNLX;7:LTG0;8:GMNN;9:DNLS;GARAGE SITE B, 2022:HS6X;
Fearnville Drive	Roundhay	LS8	53.8191	-1.4866	11:LUM4;15:DOXJ;17:DOX7;18:DOX5;19:EHCH;21:EHCF;22:DNM5;23:EJS9;23A:EJS7;24:EJS5;25:EJS2;27:M59I;28:LCRU;29:EJRY;2:EHC0;31:EJRW;33:EJRU;35:EJRS;37:EJSJ;38:EJSN;39:EJSS;41:EJSR;45:EK1W;47:EJSG;49:EJSE;4:DOX9;53:M59J;6:EHC7;8:DOXG;9:DOXD;
Fearnville Grove	Roundhay	LS8	53.8190	-1.4852	10:EFS8;11:EFS5;12:IU75;14:EFS3;15:DL1W;16:EJRO;17:EJRM;18:DL1Z;19:DL1X;1:LOOS;21:DL1V;21A:GONC;23:HQNX;23A:GONB;24:DL1Q;25:LCRV;26:EK1V;27:EK3B;28A:E6PK;29:EK38;2:LOOR;30:EK36;31:EK3C;32:EK32;33:EK31;34:EK2Y;35:EK2X;36:EK3G;37:EK3O;38:EK3N;39:LCRZ;3:EJRZ;40:GLOK;41:EK3J;4:DL1M;5:DL1K;5A:EFSH;6:EFSF;7:GONA;8:HC8P;9:EFSA;ROSECROFT, 28:LCRY;
