Manchester Square	Otley	LS21	53.9059	-1.6899	3:K5DM;5:E92N;
Mandarin Way	Leeds	LS10	53.7584	-1.5168	1:FHKO;2:M7ED;3:LYMV;4:FHKR;5:FHKM;6:DDIE;7:IIS3;8:FHKX;9:FHKZ;10:IIS4;11:FHKU;12:FHKT;14:EL3B;15:ELCM;16:ELCO;17:ELCP;18:ELCR;19:IIRY;20:LIN2;21:FHKG;22:IIRZ;23:DDID;24:FHKJ;25:IIS0;26:LGN7;27:FHLH;28:FHLJ;29:FHLK;30:FHLL;31:FILQ;32:M7EF;34:FILY;36:IIS9;38:FILT;40:FILU;42:FILV;44:DDJ6;46:FILW;48:FILS;50:FILR;
MANDELA COURT	Potternewton	LS7	53.8188	-1.5314	1:JSE9;2:JSEB;3:JSED;4:JSEE;5:JSEF;6:JSEG;7:JSEI;8:JSEJ;9:JSEK;10:JSEM;11:JSEN;12:KOW4;14:JQC6;15:GLFG;16:GL9Z;17:KOW1;18:J90W;19:GLA0;20:GLFF;21:KOW6;22:GLA1;23:KOW9;24:F41G;25:GLA2;26:JQBS;27:JSQ4;28:JSQ5;29:JSZE;30:LPEH;31:JSZG;32:JSZT;33:HP98;34:JSZM;35:HP99;36:JSZO;37:JSZP;38:JSZR;39:F40N;40:JSZI;41:JU06;42:JU08;CAR PARK TO THE REAR OF 31 TO 42:MMRG;
Manderston Chase	Armley	LS12	53.8095	-1.6090	1:FTGQ;2:KDOG;3:FTGR;4:F07S;5:FTGS;6:L5M6;7:FTGT;8:L5M7;9:FTGU;10:KDOH;11:FTGV;12:L5M8;14:L5M9;15:FTGW;16:L5MA;17:F8PN;18:KD5W;19:F8PO;20:J6OC;21:E4KU;22:J6OD;23:F8PP;24:F06W;25:F8PQ;26:J6OE;27:F8PR;28:KD5X;29:LTBH;31:F8PS;33:F8PT;35:F8PU;37:FAPM;
MANESTY GROVE	Seacroft	LS14	53.8320	-1.4600	2:NV8I;4:NV8L;6:NV8H;8:NV8G;
Mangrill Lane	Barwick in Elmet	LS14	53.8598	-1.3920	THE MISTAL PARK HOUSE FARM:NONI;
Manitoba Place	Chapel Allerton	LS7	53.8265	-1.5292	1:FSB2;2:H105;3:H102;4:H104;5:H20H;6:H10H;
Manley Court	Garforth	LS25	53.7849	-1.3842	1:IHTY;2:FIQI;3:FIQH;4:GR88;5:FFSS;6:FIQF;
Manley Drive	Wetherby	LS22	53.9329	-1.4071	1:HKAE;2:I21E;3:HM6K;4:LTKA;5:HM6L;6:I21I;7:I21K;8:I1RV;9:HM6H;10:F3Y7;11:HM6I;12:I21B;14:I0IH;15:JVRB;16:JVRD;17:JVRF;18:JVRH;19:JVRK;21:MC5L;23:JVQY;
Manor Avenue	Headingley	LS6	53.8165	-1.5727	1:H10F;3:FYBJ;5:G1JA;7:G1J7;9:G1JC;11:G1IZ;15:G1J3;17:G1JO;19:G1JD;21:FYB5;23:G1IT;25:GYQC;27:FR2C;29:FYBG;31:GYQ3;33:GYQ7;35:G1IP;37:G1IL;39:G1II;41:G1UF;43:G1KV;45:FR41;47:G1KO;49:GQSU;51:G1UK;53:G1UH;55:G1UE;57:G1UB;
MANOR BARN STABLES					1:E54S;2:GE2R;3:GE2P;4:GE3F;5:GE2N;6:GE3E;BIN STORE ADJACENT TO 1:MLDV;
Manor Chase	Micklefield	LS25	53.7942	-1.3267	1:NSHQ;2:NSHP;3:NSHO;4:NSHN;5:NSHM;6:NSHL;7:NSHK;8:NSHJ;9:NSHI;
Manor Close	Bramhope	LS16	53.8846	-1.6230	1:DKTI;2:KQGX;3:LCR0;4:KQGO;5:E6QK;6:LCR1;7:KQH6;8:GPR9;9:KQH2;10:DKTY;11:E7EX;12:J6A5;14:KQGG;15:KQGK;RANWORTH, 16:IOC7;THE MANOR HOUSE, 17:KQGH;
Manor Close	Drighlington	BD11	53.7578	-1.6614	1:DXBE;2:EQHU;3:DXBC;4:HQ86;5:DVMB;6:EQHZ;7:GRXL;8:EQI1;9:DVM6;10:DVLJ;11:DVM4;12:EQS9;14:DVLI;15:DVLG;16:DVO0;17:DVNY;18:DVO1;19:DVNZ;20:GRXP;21:DWOB;23:DWOD;25:DWOE;27:DWOF;
Manor Close	Rothwell	LS26	53.7522	-1.4844	1:JSBY;2:JS26;3:JS25;4:LOM3;5:IUAQ;6:IQ05;7:IQAR;8:IQ10;9:IQ0V;10:JSCI;11:JSDT;12:JSDE;13:HP91;14:JTEL;15:JTNY;16:JTE1;17:JTEB;18:JSCR;19:JSCA;20:JSCJ;
Manor Close	Yeadon	LS19	53.8677	-1.6881	1:JZ1P;2:M8HR;3:IWDI;4:IWDC;5:HNIF;6:JZ0P;7:M8HP;8:JZ0Z;9:JZ0O;10:JZ0R;11:JZ0X;12:M8I0;14:IV3W;16:IV3D;18:IUTH;20:IUTA;22:JW56;24:IV31;26:IV2M;28:IV2Q;30:GQMB;32:IXQK;GARAGE SITE:JZ1A;
Manor Court	Shadwell	LS17	53.8519	-1.4760	1:G1JU;2:G1K5;3:G1K1;4:G1JW;5:FZ5M;6:G1KJ;7:G1KF;8:G1KL;9:G1KB;10:F8Z2;11:FRZM;12:F8YX;
MANOR CRESCENT	POOL IN WHARFEDALE				1:EJG7;2:EIFH;3:EJGU;4:EJGM;7:DKN2;8:HQNL;12:DKNP;14:EI4F;15:HQOR;16:EIDV;17:EIDP;18:EIDL;19:DLO1;20:GOXE;21:DLNR;22:DLOH;23:EIET;24:GPX2;25:E57D;26:GPX0;27:EIE5;28:EIDX;29:EIRT;56:JHFO;GARAGE SITE ADJACENT 22:HQOD;GARAGE SITE ADJACENT 29:LOO8;GARAGE SITE:DKNG;WHARFEDALE HOUSE, 21:J5L1;
Manor Crescent	Rothwell	LS26	53.7513	-1.4862	1:JSC8;2:DKQD;3:LX8C;4:JSD2;5:MHSB;6:IQ12;7:MGRH;8:MGRE;9:IQ0C;10:JS1X;11:GMFM;12:JRD1;13:JPOY;14:MHSI;15:DN3L;16:JPPS;17:JTOZ;18:HX1Z;20:HX1W;22:HWT8;24:LI7Y;26:MDCS;28:HX1L;30:HX1S;31:H1NG;32:H1NC;33:H1NA;34:HX2D;35:HX2B;36:HX27;37:HX24;38:H1YK;39:H1YH;40:H1YF;41:H1YC;42:LIKB;43:FQ27;44:H1YB;45:GYY2;46:GYXY;47:GYXW;48:GYXU;49:FUE9;50:GYXP;51:H0CD;52:M9UP;53:H1XJ;54:H1XH;55:H1XD;56:FQ20;57:FQ1W;58:H1X7;59:H1XB;60:H1Y2;61:H1XY;62:GQJN;63:H1XU;64:H1XS;65:H1XO;66:GOWE;67:H26K;68:H26J;69:H26G;70:LNM3;71:H26A;72:H269;73:FTE2;74:FTE4;75:MDCH;76:HVS8;77:HY3F;78:HY3O;79:HY3L;80:HY3I;81:M9WF;82:FTDX;83:GVMZ;84:M9WD;85:H1WA;86:H1W8;87:H1W4;88:FTDZ;89:H263;90:H1WT;91:H1WR;92:H1WP;93:H1WN;94:FTDY;95:HQAW;96:HVTH;97:HVTE;98:GOWC;99:HQAY;100:HVT9;101:MDCK;102:HVT5;103:HWT6;104:GOWI;105:MDCM;106:HW37;107:GOWG;108:LO87;109:HVTK;110:HW36;111:HVSP;112:HVSN;113:MDCI;114:HVSK;115:HVSH;116:HVSF;117:HVSX;118:GYZ4;119:GYYF;120:FUNL;121:HYD0;122:HWPB;123:HY3V;124:GYBT;125:FR1N;127:GYBX;129:GYBZ;131:FR1H;133:GYBK;135:GYBN;137:GYBP;139:GYCD;141:GYCF;143:GYCI;145:FR1T;147:GQKO;149:H2XP;151:H2OE;153:H2OA;155:FQ4X;157:G0I5;GARAGE SITE ADJACENT TO 4:JRMR;GARAGE SITE REAR OF 117 TO 145:EJO4;GARAGE SITE:MHTA;LOWER GARAGE SITE ADJACENT TO 17:GNH1;UPPER GARAGE SITE REAR OF 117 TO 145:HVT2;
