Bedale	Tingley	WF3	53.7290	-1.5721	11:KPV4;11A:KQUH;15:KQU0;17:KQUV;1:KPJC;2:KPJ1;3:JT7M;4:KPUG;5:KQV0;7:KPV1;9:KPUS;
Bedale Court	Morley	LS27	53.7454	-1.5754	10:HU4T;1:IPVG;2:GL70;3:HU4C;4:HU4S;5:HU4I;6:GNW8;7:HU4X;8:HU4W;9:HU4V;
Bedale Drive	Leeds	LS27	53.7448	-1.5752	10:NLQ8;11:NLQ2;12:NLQ7;14:NLQ6;16:NLQ5;18:NLQ4;1:NLPX;20:NLQ3;3:NLPY;4:NLQB;5:NLPZ;6:NLQA;7:NLQ0;8:NLQ9;9:NLQ1;
Bedale Street	Morley	LS27	53.7453	-1.5749	10:NLOA;11:NLNJ;12:NLO9;14:NLO8;16:NLO7;1:NLNE;2:NLQC;3:NLNF;4:NLOD;5:NLNG;6:NLOC;7:NLNH;8:NLOB;9:NLNI;
Bedford Close	Cookridge	LS16	53.8470	-1.6180	10:DJBV;11:DJBU;12:DJBT;14:DJCD;15:DJBY;16:DGSU;17:DGST;1:DHOG;2:DJC5;3:DJC3;4:DJC2;5:DJC0;6:M0XR;7:DJBZ;8:DJC7;9:DJBW;
Bedford Court	Horsforth	LS18	53.8399	-1.6367	1 OLIVE LODGE:DDBI;1 PHILLIPS CLOSE:LB5R;10 OLIVE LODGE:GXFJ;10 PHILLIPS CLOSE:HU4D;11 OLIVE LODGE:L9F5;12 OLIVE LODGE:IBK5;14 OLIVE LODGE:IBK6;15 OLIVE LODGE:KC26;16 OLIVE LODGE:IBK7;17 OLIVE LODGE:IBK8;18 OLIVE LODGE:IBK9;19 OLIVE LODGE:IBKA;2 OLIVE LODGE:IBK3;2 PHILLIPS CLOSE:GNW4;20 OLIVE LODGE:LREY;21 OLIVE LODGE:LREZ;22 OLIVE LODGE:ME0X;23 OLIVE LODGE:E94W;24 OLIVE LODGE:LRF0;25 OLIVE LODGE:IBKB;26 OLIVE LODGE:LH9Z;27 OLIVE LODGE:IBKC;28 OLIVE LODGE:IBKD;29 OLIVE LODGE:LSL4;3 OLIVE LODGE:HRS0;3 PHILLIPS CLOSE:FVJD;30 OLIVE LODGE:L7T1;31 OLIVE LODGE:HRS1;32 OLIVE LODGE:IBKE;33 OLIVE LODGE:IBKF;34 OLIVE LODGE:M3RM;35 OLIVE LODGE:IBKG;36 OLIVE LODGE:IBKH;37 OLIVE LODGE:ME0Y;38 OLIVE LODGE:KC27;39 OLIVE LODGE:E94X;4 OLIVE LODGE:ME0W;4 PHILLIPS CLOSE:HU4J;40 OLIVE LODGE:L8MQ;41 OLIVE LODGE:IBKI;42 OLIVE LODGE:FYI6;43 OLIVE LODGE:KG2P;5 OLIVE LODGE:KC25;5 PHILLIPS CLOSE:GNW3;6 OLIVE LODGE:LREX;6 PHILLIPS CLOSE:HU4H;7 OLIVE LODGE:E94V;7 PHILLIPS CLOSE:HU4G;8 OLIVE LODGE:FYI5;8 PHILLIPS CLOSE:HU4F;9 OLIVE LODGE:IBK4;9 PHILLIPS CLOSE:HU4E;OLIVE LODGE:KY6N;
Bedford Court	Roundhay	LS8	53.8331	-1.4964	10:DJCA;11:DJBP;12:FRHL;13:FQL7;14:DHOS;15:DHOQ;16:LQYK;17:DHOO;18:DHON;19:DHOM;1:GW3A;20:M6MP;21:M6MQ;2:DJCH;3:DJCF;4:DJCE;5:M6MN;6:DGSV;7:DJCB;8:MB55;9:M6MO;GARAGE SITE:K5JY;
Bedford Drive	Cookridge	LS16	53.8495	-1.6181	10:ED28;12:EC1T;14:EC1S;15:EC1R;16:FQRZ;17:ED2J;18:ED22;19:ED2O;1:DJH1;20:ED2N;21:ED2L;22:M0YW;23:ED29;24:ED2I;25:ED2G;26:ED2F;27:ED2D;28:ED2C;29:ED2B;2:ECON;30:ED2A;31:EAW2;32:EAW7;33:ED20;35:EAW6;37:HR9D;39:EAW4;3:ED27;41:EAVX;43:EAW3;45:EAW1;47:EAW0;49:M0Y6;4:M0YV;51:M0YZ;53:ED3V;5:ED25;6:ED23;8:EC1O;
Bedford Gardens	Cookridge	LS16	53.8499	-1.6173	10:FQTB;11:ED4B;12:ED4A;14:ED49;15:ED48;16:LEQD;17:ED45;18:ED4C;19:ED33;1:ED3U;20:M0YX;21:ED32;22:ED30;23:ED2Z;24:ED2Y;25:ED34;26:ED2V;27:ED2U;28:LWVU;29:ED3E;2:ED3T;31:ED3G;33:ED3K;3:ED3S;4:ED3Y;5:ED3R;6:ED3Q;7:FQTA;8:ED3P;9:ED44;GARAGE SITE REAR OF 28:LS43;
Bedford Garth	Cookridge	LS16	53.8480	-1.6183	10:ED3A;11:ED38;12:ED37;14:EC11;15:EEV0;16:EBQF;17:EBQE;18:EBQA;19:EBQ9;1:ED3J;21:EBQ7;23:EBQ6;3:ED3H;4:M0YY;5:LEQB;6:ED35;7:ED3L;8:ED3D;9:ED3B;
