Reedling Drive	Morley	LS27	53.7422	-1.5886	10:ETAE;11:ETAG;12:ETAD;14:ETA7;15:ETA5;16:ETA8;17:EUBU;18:ETAS;19:EUBV;1:MC3Q;20:ETAX;22:ETAK;24:ETAI;26:F2NY;28:GVO6;2:EUCR;30:JDWR;32:IF5E;3:HOS6;4:EUM8;5:DVLE;6:EUM6;7:ETAR;8:ETAB;9:MC4B;
Reedsdale Avenue	Gildersome	LS27	53.7576	-1.6364	10:GE8L;11:E7T1;12:GE8K;14:M406;15:GE8J;16:GE80;17:GE88;18:GD7O;19:GD7N;1:GE83;20:IHXX;21:GD7M;2:GE8M;3:GE8N;4:GE8T;5:GE8S;6:GE8Q;7:GE8P;8:GE8I;9:LRNK;
Reedsdale Drive	Gildersome	LS27	53.7583	-1.6333	10:LRNJ;11:GE7Y;12:GE7W;13:IHXY;14:GE81;15:GD7V;17:GD7T;1:GB5Q;2:GD7Q;3:M41U;4:GB5S;5:GB5R;6:LYN0;7:GD7W;8:GD7L;9:GE7Z;
Reedsdale Gardens	Gildersome	LS27	53.7582	-1.6350	10:HKHL;11:HKHN;12:GBDE;13:GBDD;14:E8S5;15:GBDC;16:GBDS;17:GBDG;18:GCE5;19:GCE4;1:IHXZ;20:GBDU;21:GBDT;22:HKHP;23:LRRB;24:M40T;25:E8S6;26:LRQW;27:GCE7;28:GBDF;29:HKHI;2:GD7S;30:GBD3;31:GBD2;32:GBD1;33:GBCW;34:HKHH;35:LRQV;36:GBCZ;37:JG0R;38:GBCY;39:E8S4;3:H8V9;40:GBD0;41:GBDA;42:M40S;43:GBD8;44:HKHJ;45:GBD6;46:HBIU;47:HBIT;48:IHUZ;49:E7SQ;4:GF2Z;50:FJPG;51:GCEK;52:GCFM;53:GCFA;54:GCF9;55:GCF7;56:GCF6;57:GCEZ;58:GCF4;59:E8SE;5:GBDM;60:GCF3;61:GCF1;64:GCF0;66:JG9R;68:M410;6:GBDK;70:M411;72:GCFL;7:HKHM;8:GBDI;9:GBDH;BRAESIDE, 62:K8CT;
Regency Gardens	Tingley	WF3	53.7290	-1.5721	10:EPYP;11:EQ9V;12:EQ9O;14:ET9Z;15:ET9U;17:EPZJ;19:LKUO;1:EUN5;2:EUNM;3:EUNL;4:EPZ4;5:EPYU;6:EPZF;7:LFWI;8:DX1L;9:LU55;
Regency Park Grove	Pudsey	LS28	53.7871	-1.6656	10:JO79;11:JO77;12:JO75;14:JO72;1:JO6B;2:JO74;3:GRCU;4:JO6H;5:JO6G;6:JO6E;7:M1Q2;8:JO7C;9:EWJI;BIN STORE ADJACENT TO 14:MMIQ;BIN STORE ADJACENT TO 1:MMIL;
Regency Park Road	Pudsey	LS28	53.7865	-1.6648	10:JMUS;12:JMUR;14:JMUQ;16:M1Q0;18:FSXA;1:JMUD;2 HIGHFIELD HOUSES:JMU7;20:JMUM;22:JO6U;24:JO6S;26:JO6Q;28:JO6N;2:JMU9;3:JMUE;4:JMUY;5:FSXD;6:LQ03;8:GSL2;CASTLE STEAD:K7NC;HIGH MEADOW HOUSE:JMUA;VIMARK:JMUX;
Regent Avenue	Horsforth	LS18	53.8323	-1.6353	1 YEADON ROW:KDTB;11:F8AS;13:F8AQ;15:E4RS;17:F8AN;19:F7BG;1:F8AJ;1A:F8A8;1B:E4RQ;22:FQSF;24:FZCV;26:FQSE;28:ECDL;2:F8A5;2A:F8B0;3:F8AY;4:FZDT;5:F8AV;7:F8AU;9:LHEJ;GINGERBREAD COTTAGE 1A YEADON ROW:FQ7L;
Regent Close	Horsforth	LS18	53.8319	-1.6354	11:ECDD;13:FQSB;15:ECD9;17:ECD7;19:ECD6;21:ECD5;23:F6J4;25:F6J3;3:EDEE;5:F6IU;7:FZCU;9:LEGV;FLAT 1, 1:ECDJ;FLAT 1, 2:EDED;FLAT 1, 4:EDE7;FLAT 1, 6:E8WF;FLAT 2, 1:ECDI;FLAT 2, 2:M8B9;FLAT 2, 4:FZCW;FLAT 2, 6:F6IQ;FLAT 3, 1:ECDH;FLAT 3, 2:E8VY;FLAT 3, 4:EDE5;FLAT 3, 6:F6IO;FLAT 4, 1:L843;FLAT 4, 2:EDEC;FLAT 4, 4:EDE3;FLAT 4, 6:F6IN;FLAT 5, 2:EDE2;FLAT 5, 4:F6IP;FLAT 5, 6:L844;FLAT 6, 2:EDEA;FLAT 6, 4:F6IV;FLAT 6, 6:F6IL;
Regent Court	Horsforth	LS18	53.8315	-1.6349	FLAT 1, 1:F6J0;FLAT 1, 3:FQTQ;FLAT 1, 5:M8BC;FLAT 2, 1:F6IW;FLAT 2, 3:EDFL;FLAT 2, 5:EDFT;FLAT 3, 1:EDFK;FLAT 3, 3:L96J;FLAT 3, 5:EDFS;FLAT 4, 1:L8C7;FLAT 4, 3:M8BB;FLAT 4, 5:EDFQ;FLAT 5, 1:EDFJ;FLAT 5, 3:EDFE;FLAT 5, 5:F71E;FLAT 6, 1:EDFH;FLAT 6, 3:EDFD;FLAT 6, 5:EDFO;
Regent Crescent	Horsforth	LS18	53.8324	-1.6365	1 FAIRBURN HOUSE:G499;10 FAIRBURN HOUSE:MF9T;11 FAIRBURN HOUSE:G490;12 FAIRBURN HOUSE:G4J3;14 FAIRBURN HOUSE:G4K2;15 FAIRBURN HOUSE:G4K1;16 FAIRBURN HOUSE:G4JZ;17 FAIRBURN HOUSE:L9Y4;18 FAIRBURN HOUSE:G4JQ;19 FAIRBURN HOUSE:HOVL;2 FAIRBURN HOUSE:LACH;20 FAIRBURN HOUSE:LACN;21 FAIRBURN HOUSE:G4JU;22 FAIRBURN HOUSE:FVA0;23 FAIRBURN HOUSE:G0DA;24 FAIRBURN HOUSE:MF9V;25 FAIRBURN HOUSE:G0DG;26 FAIRBURN HOUSE:LAD0;27 FAIRBURN HOUSE:G0DD;28 FAIRBURN HOUSE:MF9X;29 FAIRBURN HOUSE:LACO;3 FAIRBURN HOUSE:G495;30 FAIRBURN HOUSE:GY0N;31 FAIRBURN HOUSE:GVQ9;32 FAIRBURN HOUSE:G0D7;33 FAIRBURN HOUSE:G0D5;34 FAIRBURN HOUSE:G4JP;35 FAIRBURN HOUSE:G4JR;4 FAIRBURN HOUSE:G494;5 FAIRBURN HOUSE:K8CU;6 FAIRBURN HOUSE:L7HP;7 FAIRBURN HOUSE:G493;8 FAIRBURN HOUSE:LZ4D;9 FAIRBURN HOUSE:G492;FLAT 1, 1:L96I;FLAT 1, 2:EDEI;FLAT 1, 3:EDEX;FLAT 1, 4:G49C;FLAT 1, 6:G1D1;FLAT 1, 8:G48U;FLAT 2, 1:FQTV;FLAT 2, 2:LEQG;FLAT 2, 3:EDFB;FLAT 2, 4:MF9S;FLAT 2, 6:G489;FLAT 2, 8:G48S;FLAT 3, 1:EDEM;FLAT 3, 2:EDF2;FLAT 3, 3:KAP0;FLAT 3, 4:KCZY;FLAT 3, 6:FV9Y;FLAT 3, 8:G48Q;FLAT 4, 1:M8BA;FLAT 4, 2:EDFA;FLAT 4, 3:EDF1;FLAT 4, 4:FQ8I;FLAT 4, 6:G49M;FLAT 4, 8:G48G;FLAT 5, 1:EDET;FLAT 5, 2:GVM5;FLAT 5, 3:EDF0;FLAT 5, 4:HOVG;FLAT 5, 6:G49L;FLAT 5, 8:G48X;FLAT 6, 1:E8VZ;FLAT 6, 2:EDF7;FLAT 6, 3:EDEY;FLAT 6, 4:FQ8H;FLAT 6, 6:G49B;FLAT 6, 8:G48M;FLAT 7, 1:EDEQ;FLAT 7, 3:G4K3;FLAT 7, 8:LACE;FLAT 8, 1:EDEN;FLAT 8, 3:MF9U;FLAT 8, 8:G48J;FLAT 9, 1:FZCX;FLAT 9, 3:G49H;FLAT 9, 8:KAOZ;
Regent Park Avenue	Headingley	LS6	53.8154	-1.5621	11:I6ZJ;13A:GE3V;14:I6ZP;16:HQUD;1:I7F0;1A:NV5A;20:JCPM;22:I6LV;3:I7EQ;6:I7EM;8:I5XC;9:JCOP;BASEMENT FLAT, 12:E7J3;FIRST FLOOR FLAT, 10:I5ZM;FLAT 1, 15:L7R0;FLAT 1, 18:K8CY;FLAT 2, 15:JCPH;FLAT 2, 18:K8CZ;FLAT 2, 2:KD0X;FLAT 3, 15:JCPJ;FLAT 3, 2:K8CV;FLAT 4, 2:K8CW;FLAT 5, 2:K8CX;GROUND FLOOR FLAT, 10:L9H6;GROUND FLOOR FLAT, 12:I6ZK;GROUND FLOOR FLAT, 13:GE3U;TOP FLAT, 10:E7J2;TOP FLAT, 12:FYPB;
Regent Park Terrace	Headingley	LS6	53.8160	-1.5632	10:H91W;13:HE20;14:HE1J;15:H90V;16:FZKH;16A:LX5F;17A:L8FH;18:I708;19:HE1R;20:HQUF;21:I6LD;22:I6ZL;24:I7ER;25:H9VQ;26:I5XA;27:I6B6;28:JCOT;29:I670;2:I6LX;33:I7B6;33A:K8LZ;35:I7BF;37:I7E5;41:I7EE;43:I7DJ;45:I6B7;5:H91E;6:H915;7:GU7W;8:FZKI;9:H916;BASEMENT FLAT 1A, 4:LWMW;BASEMENT FLAT, 12:K8D0;BASEMENT FLAT, 13:K8D2;BASEMENT FLAT, 19:KB6G;BASEMENT FLAT, 21:LXBZ;BASEMENT FLAT, 27:LX6M;BASEMENT FLAT, 29:LADL;BASEMENT FLAT, 35:FYPJ;BASEMENT FLAT, 41:FYGG;FIRST FLOOR FLAT, 11:H91T;FIRST FLOOR FLAT, 12:KD0Y;FLAT 1, 17:L9H7;FLAT 1, 31:MF8O;FLAT 1, 39:GWHM;FLAT 1, 4:I6LN;FLAT 2, 17:H911;FLAT 2, 31:K8M0;FLAT 2, 39:EVQP;FLAT 2, 4:L8FI;FLAT 3, 17:H90W;FLAT 3, 31:K8M1;FLAT 3, 39:EVQQ;FLAT 3, 4:KAJP;FLAT 4, 31:FZLH;FLAT 4, 39:M1HL;FLAT A, 23:KF8U;FLAT B, 23:K8LY;FLAT C, 23:KFI4;FLAT D, 23:KFXP;FLAT E, 23:KF2G;FLAT GROUND FLOOR, 11:I7AY;GROUND FLOOR FLAT, 12:K8D1;ROOM 1, 19:M6T2;ROOM 1, 20:JIRR;ROOM 1B, 19:KHT2;ROOM 2, 19:LYP6;ROOM 2, 20:KB0G;ROOM 3, 19:HNPT;ROOM 3, 20:M4UO;ROOM 4, 19:H917;ROOM 4, 20:E077;ROOM 5, 19:H91C;ROOM 5, 20:E078;ROOM 6, 19:L7QZ;ROOM 6, 20:E079;ROOM 7, 19:HE1Q;SECOND FLOOR FLAT, 11:HNPS;
Regent Place	Thorpe	BD10	53.8340	-1.7285	10:KGML;11:KGMF;12:KGMM;14:KGMN;15:KGMG;16:KGMO;18:KGMP;1:KGMB;2:KGMH;3:KGMC;4:KGMI;5:KGMD;6:KGMJ;7:KGME;8:KGMK;9:GX9C;
Regent Road	Horsforth	LS18	53.8332	-1.6381	10:G1D2;12:FV9Z;1618:G4JJ;20:G4JO;22:G4JM;23:LTBY;24:G4JL;25:G4JB;27:LS5O;28:G4JF;29:LACL;30:G4JD;31:FQ79;32:G48W;33:F7D9;34:FR08;35:FZDO;36:E95W;37:F7DA;39:GT6C;4:G4J7;5:NPXX;6:G4J6;7:NPXY;8:HOVJ;FLAT 1 ROSEMARY THOMPSON HOUSE:NPXZ;FLAT 10 ROSEMARY THOMPSON HOUSE:NPY8;FLAT 11 ROSEMARY THOMPSON HOUSE:NPY9;FLAT 2 ROSEMARY THOMPSON HOUSE:NPY0;FLAT 3 ROSEMARY THOMPSON HOUSE:NPY1;FLAT 4 ROSEMARY THOMPSON HOUSE:NPY2;FLAT 5 ROSEMARY THOMPSON HOUSE:NPY3;FLAT 6 ROSEMARY THOMPSON HOUSE:NPY4;FLAT 7 ROSEMARY THOMPSON HOUSE:NPY5;FLAT 8 ROSEMARY THOMPSON HOUSE:NPY6;FLAT 9 ROSEMARY THOMPSON HOUSE:NPY7;FLAT, 26:LOG8;
