Masefield Street	Guiseley	LS20	53.8721	-1.6993	10:G7NG;11:G7NA;12:HKKX;13:FX4Z;14:GTCU;15:H66X;16:H66V;17:H676;18:H672;19:H66L;1:FX4S;20:H66G;21:H66P;23:H678;25:G6PB;2:G5NM;3:G5NH;4:G9VE;5:FX4R;6:G5N4;7:G5MX;8:G5N0;9:G5N2;GARAGE SITE REAR OF, 9:H6MM;GRANNY FLAT, 8:M5S7;
Masham Grove	Armley	LS12	53.7936	-1.5818	10:IISH;12:FHX2;14:IISF;1:F2YL;2:F2YN;3:FHWS;4:DDIM;5:LYMW;6:FHWU;7:FHX6;8:EOG4;PARKING SPACES ADJACENT TO 14:KDN1;PARKING SPACES ADJACENT TO 8:LX7B;
Masham Street	Armley	LS12	53.7938	-1.5827	28:G382;30:G37Z;32:G381;34:FS3M;
Maud Avenue	Beeston	LS11	53.7743	-1.5532	12:LH5U;14:F8ZK;15:F901;16:F5SN;17:F5SR;18A:E4DG;18B:FRZ0;18C:E4DJ;19:F5SW;20:F5SZ;26:FY90;30:FY8X;32:F8YL;34:G4HL;36:G4HN;38:F8YE;42:F8YP;44:GT72;46:F8Z5;BASEMENT FLAT, 22:JJX9;FIRST FLOOR FLAT, 28:MBTE;FIRST FLOOR FLAT, 8:NOY2;FLAT 1, 10:NIKB;FLAT 1, 21:J8AX;FLAT 1, 24:L9L4;FLAT 1, 40:NK90;FLAT 1, 6:M0IB;FLAT 2, 10:NIKC;FLAT 2, 21:J8AY;FLAT 2, 24:JANH;FLAT 2, 40:NK92;FLAT 2, 6:M0IC;FLAT 3, 10:NIKD;FLAT 3, 21:J8AZ;FLAT 3, 24:J8B1;FLAT 3, 40:NK93;FLAT 3, 6:M0ID;FLAT 4, 10:NIKE;FLAT 4, 21:JANG;FLAT 4, 24:J8B2;FLAT 4, 6:M0IE;FLAT 5, 21:J8B0;FLAT 5, 6:M0IF;FLAT 6, 21:MHDD;FLAT 6, 6:M0IG;FLAT FIRST AND SECOND FLOOR, 22:MOTA;FLAT GROUND FLOOR, 22:MOT9;GROUND FLOOR FLAT, 28:F5SJ;GROUND FLOOR FLAT, 8:NOY1;ROOM 1, 12:O1TN;ROOM 2, 12:O1TO;ROOM 3, 12:O1TP;ROOM 4, 12:O1TQ;ROOM 5, 12:O1TR;SECOND FLOOR FLAT, 8:NOY3;
Maude Street	Leeds	LS2	53.7949	-1.5348	FLAT 1 SAXTON HOUSE, 7:M2MB;FLAT 2 SAXTON HOUSE, 7:FQZP;FLAT 3 SAXTON HOUSE, 7:FQZQ;FLAT 4 SAXTON HOUSE, 7:FQZR;FLAT 5 SAXTON HOUSE, 7:FQZS;FLAT 6 SAXTON HOUSE, 7:KC3V;FLAT 7 SAXTON HOUSE, 7:NHZP;
Mavis Avenue	Cookridge	LS16	53.8621	-1.6172	10:G1KA;11:G1KC;12:E66S;14:G1KG;15:G1KI;16:G1JZ;17:G1JV;18:G1JY;19:G1JT;1:F8Z8;20:G1K4;21:G1K7;22:FR3Y;23:G1UA;24:G1UC;26:FR43;28:E66T;2:F8ZA;30:G1UJ;3:F8YV;4:F8YR;5:F8YU;6:FRZJ;7:F8YY;8:F8Z0;9:H210;
Mavis Grove	Cookridge	LS16	53.8602	-1.6163	1:G1KP;2:LX0C;3:G1KY;4:FR40;
Mavis Lane	Cookridge	LS16	53.8612	-1.6179	10:G1IS;11:GYQ2;12:GYQ4;13:GYQD;14:GYQ8;15:GYQA;16:G1IW;17:G1JF;18:G1JH;19:G1JI;1:GWSF;20:G1JM;21:G1JP;22:GQSQ;23:G1IX;24:G1J1;25:G1IV;26:G1J6;27:G1J9;28:G1KX;29:H10C;2:JQ7A;30:H10E;31:FSB4;32:H10J;33:H20I;35:FSB1;3:G1KU;4:E66R;5:GYQF;6:LX09;7:G1IU;8:G1IN;9:G1IQ;THE GRANSUAN ANNEXE, 13:O6VS;
Mawcroft Close	Rawdon	LS19	53.8569	-1.6897	10:KZPF;12:KZPE;14:HRF9;16:KZP3;18:KZPH;20:KZPA;22:KZP8;24:KZP7;26:KZP6;28:KZP5;2:K2E5;30:GVW5;32:K2DF;34:K2DR;36:K2DQ;38:K2DO;40:JEF6;42:FVYN;44:K2DE;46:K2DS;48:K2DK;4:K2E7;50:K2DJ;54:K2DI;56:K2DH;58:K2DG;6:FW7K;8:GVWT;
Mawcroft Grange Drive	Rawdon	LS19	53.8565	-1.6905	10A:E31Q;10B:E31R;10C:E31S;11:J8B3;12:J8B4;1:HLB3;3:I07E;5:HLB4;7:IY07;9:LQFP;GARAGE SITE ADJACENT, 9:IY06;LABURNUM LODGE:KD59;MAWCROFT COTTAGE:H7D2;
MAWCROFT MEWS	Rawdon	LS19	53.8530	-1.6849	1:IVPW;2:HN66;3:I33M;4:IVP8;
May Avenue	Churwell	LS27	53.7660	-1.5903	10:JQWB;11:E2EE;12:ICDV;14:LTDP;15:F4LF;16:L5M5;17:J6OB;18:ISNG;19:ISN1;1:E7P8;20:ISMV;21:ISN0;22:KE65;23:J6OA;24:ISMX;2:ISNP;3:ISN4;4:JQWF;5:JHMH;6:JQWD;7:L44I;8:GNEW;9:GXL2;
May Court	Churwell	LS27	53.7663	-1.5899	1:KE66;2:L44J;3:GNEV;4:LAM1;
Mayfair Mount	Manston	LS15	53.8086	-1.4368	10:MIFF;11:MIFG;12:MIFH;14:MIFI;15:MIFJ;16:MIFK;17:MIFL;18:MIFM;19:MIFN;1:MIF6;20:MIFO;21:MIFP;22:MIFQ;23:MIFR;24:MIFS;25:MIFT;26:MIFU;27:MIFV;28:MIFW;29:MIFX;2:MIF7;30:MIFY;31:MIFZ;32:MIG0;33:MIG1;34:MIG2;35:MIG3;36:MIG4;37:MIG5;38:MIG6;39:MIG7;3:MIF8;41:MIG8;4:MIF9;5:MIFA;6:MIFB;7:MIFC;8:MIFD;9:MIFE;
Mayfield Road	Halton	LS15	53.7999	-1.4580	10:H20U;11:H20P;12:H20T;1:FSAZ;2:GSBF;3:H108;4:MCG8;5:H216;6:MCGC;7:H212;8:H21D;9:H21H;
Mayflower Crescent	Allerton Bywater	WF10	53.7466	-1.3645	1:MPC1;2:MPBP;3:MPC0;4:MPCA;5:MPC9;6:MPCB;7:MPC8;8:MPCC;
