CHEAPSIDE					6:IBGP;6:M8SV;8:IBGQ;8:JAM3;10:IBGR;1 BRUNSWICK MEWS, 4:MA24;2 BRUNSWICK MEWS, 4:MA25;4 BRUNSWICK MEWS, 4:MHYH;5 BRUNSWICK MEWS, 4:MHYI;
Chelsfield Court	Manston	LS15	53.8105	-1.4272	1:KQKW;2:KQKY;3:F2GI;4:KNHZ;5:KNIE;
Chelsfield Way	Manston	LS15	53.8107	-1.4280	2:FGKC;4:EPHR;6:EPH5;8:EOQS;10:EOQU;11:EOQW;12:EOQY;14:EOQZ;15:EOR0;16:EOR2;17:EOR4;18:EOR5;19:F4NY;20:EOR7;21:EOR9;22:EOR3;23:IGJL;24:ENPP;25:ENPQ;26:EOQC;27:EOQE;28:EOQQ;29:EOQH;30:LI8T;31:EOQK;32:EOQM;33:F4NX;34:EOQO;35:EORM;36:EORB;37:EORX;38:EORY;39:EOS0;40:EOS2;41:F4O0;42:EOS3;43:EOS4;44:IHIL;45:EOS6;46:EOS8;47:EOS9;48:EOSA;49:L9A2;50:F4NZ;51:EOS5;52:EORD;53:EORE;54:EORG;55:EORH;56:EORJ;57:EORK;58:EORV;60:EORO;63:HPC7;65:EORS;5961:EORP;
Cheltenham Street	Upper Wortley	LS12	53.7920	-1.5811	1:G961;2:FD7N;3:FD7P;4:G8XA;5:E68T;6:G7MK;7:HKNJ;8:HR1A;9:HKNI;10:G7MH;11:G81I;12:G7MC;14:G7M9;15:G81G;16:G7MG;17:G81C;18:G82I;19:G7M6;20:HKNK;21:G81M;22:G7M5;23:GU51;24:G7M1;25:GU6B;26:G7M7;27:FAAU;28:G81S;30:G81Q;32:FABW;34:FABS;36:FABF;38:FABL;40:FABH;42:HJL8;44:FAC8;46:HJL7;48:FAC9;50:FAC0;PARKING SPACES REAR OF, 19:HM1D;
Chelwood Avenue	Moor Allerton	LS8	53.8477	-1.5228	1:FAAQ;2:FAAN;3:FAAK;4:LPG1;5:FABC;6:FAB8;7:FAB6;8:FAB2;9:G80Z;10:G8Y6;11:G8Y4;12:G8Y1;14:G8XY;15:G8XW;16:G7ZO;17:G7ZV;18:G7ZS;19:G7ZX;20:G7ZM;21:G7ZJ;22:G8XG;23:G8XD;24:HPT0;25:G8X9;26:G8X6;27:G8XN;28:G8XR;29:G8XO;30:G8XL;31:G8XI;32:HPT1;33:G80Y;34:G80V;35:G80T;36:G80R;37:G80P;38:MFII;39:HKN8;40:MFIJ;41:G81A;42:GU67;43:G812;44:G80O;45:G806;46:G803;47:GU64;48:G7ZZ;49:G804;51:LKMD;53:G80J;55:G80H;57:G80E;59:G94D;61:HKJE;63:H5DQ;65:H5DN;
Chelwood Crescent	Moor Allerton	LS8	53.8459	-1.5190	1:H5DK;2:H5DI;3:H5DO;4:FEHJ;5:FEHH;6:H5DS;7:HKK6;8:LETJ;9:H5D4;10:LETI;11:LUN2;12:H5CY;14:H5CU;15:H5DF;16:H5DD;17:H5DA;18:H5D7;19:M4BR;20:H5E5;21:HLXX;22:H5EO;23:HLXW;24:H5EL;25:LETM;26:HLXY;27:LETN;28:LUN4;30:H5EU;32:H5ES;34:LETK;36:H5E4;38:H5E1;40:M4BS;42:H5DW;
Chelwood Drive	Moor Allerton	LS8	53.8459	-1.5207	1:H5DT;2:H5EH;3:H5EB;4:HLXU;5:H5E7;6:H4EA;7:H7AI;8:HJNA;9:H7AD;10:HJN8;11:H7A9;12:HKXW;14:H44H;15:HKXX;16:H44J;17:LEK3;18:H7AL;19:MHRY;20:H43K;21:JIXL;21:JIXM;22:H43C;23:E1EP;24:H43X;25:H43U;35:IKJ2;37:H5CQ;FIRST FLOOR FLAT, 31:IBGS;FLAT ABOVE, 27:MF10;
Chelwood Grove	Moor Allerton	LS8	53.8477	-1.5209	1:H5CN;2:M0Q5;3:H5CH;4:H5CE;5:HKY2;6:H44U;7:H44K;8:H44P;9:H44M;10:H4DS;11:H4DX;12:H4DV;14:M0Q4;15:HKY4;16:H4DP;17:H5EP;18:G949;19:G946;20:G942;21:G93Z;22:G943;23:JIKZ;24:FBW1;25:G94E;26:FBVY;28:FBVW;30:GAH9;32:GAHJ;34:GAHH;36:GAHF;38:GAHB;40:GAHE;
Chelwood Mount	Moor Allerton	LS8	53.8475	-1.5219	1:G8V8;2:GAHX;3:GAHM;4:GN79;5:GAHN;6:GAHK;7:G95I;8:G95G;9:G95L;10:G95A;11:G95D;12:G95V;14:G95T;15:HM18;16:G95P;17:G95N;
Chelwood Place	Moor Allerton	LS8	53.8478	-1.5228	1:FBW6;2:FBWF;3:FBWD;4:HMK2;5:FBW8;6:FBW7;7:JJVY;8:FBWO;
