Fir Avenue	Adel	LS16	53.8566	-1.5880	2:JJ36;4:JJ35;
Fir Tree Approach	Moortown	LS17	53.8507	-1.5433	1:FB3Y;2:GLXN;3:FB3P;4:FB3R;5:FB3S;6:FB3T;7:FB3V;8:FBCO;9:FB3X;10:FB3Z;11:LDYI;12:FB41;14:FB43;15:GLXJ;16:FDEH;17:FDEP;18:FDER;19:FDEU;20:FDET;21:FDEW;22:GLXS;23:FDEY;24:FDEO;25:FDEZ;26:FDF0;27:LDYK;28:FDNX;29:FDEX;30:GMYT;31:FDEF;32:FDEE;33:GMYU;34:FDEG;35:GMYV;36:FDEI;37:FDEK;38:FDEL;39:FDEM;40:LOW3;41:FB19;42:EH2Y;42:FF8O;43:GQ58;44:EH31;44:EH33;45:EH34;46:EH35;47:FDM6;48:FDM7;49:FDM9;50:FDMB;51:FDMD;52:FDME;53:EH36;54:EH2J;55:EH2K;56:GQ53;57:EH2M;58:E67U;59:GQ57;60:EH2O;61:GQ55;62:EH2R;63:EH2T;64:GQ56;65:LEHW;66:GOXT;67:FDMF;68:FDMS;69:FDMT;70:FDMV;71:FDMX;72:E67V;73:FDMZ;74:FDN1;75:FDN3;76:FDN4;77:LEIC;78:FDN7;79:FDN8;80:FDN9;81:FDN2;82:FDMH;83:FDMI;84:FDMJ;85:DKLG;86:DLZU;87:LTOF;88:FDML;89:FDMN;90:FDMO;91:FDMP;92:EH2E;93:EH2F;94:EH2G;95:EH2H;96:EH1W;97:EH29;98:EH1P;99:EH1Q;100:GQ4U;101:EH1S;102:EH1U;103:EH23;104:EH1N;105:EH1X;106:EH1Y;107:EH1Z;108:EH21;109:EH22;110:FDNT;110:IVQ6;110:IVQG;110:IVQM;110:IVQN;111:FEY2;112:LOV2;113:FEXB;114:FEXE;116:LDXY;118:FEXG;120:FEXH;122:FEX0;124:FEXA;126:FDY3;GARAGE SITE REAR OF 91:DB34;GARAGES:FB1A;
Fir Tree Close	Moortown	LS17	53.8511	-1.5412	1:FDY4;2:GLWS;3:LEIH;4:FEWX;5:GLO2;6:GLWR;7:FEX2;8:FEX3;9:FEX4;10:FEX6;11:LOVG;12:FB17;14:E681;15:FEY5;
Fir Tree Gardens	Moortown	LS17	53.8509	-1.5473	1:LDY0;2:FEY6;3:FEY7;4:FEY8;5:FEY9;6:FEYB;7:FEYC;8:FEYE;9:FEYF;10:FEYH;11:LDY1;12:FEYK;14:FEXU;15:FEYA;16:FEXK;17:FEXM;18:FEXO;19:FEXQ;20:FEXR;21:FEY3;22:FEXJ;23:FEXW;24:FEXX;25:FEXZ;26:E680;27:FEY0;28:FDY0;29:FEWY;
Fir Tree Green	Moortown	LS17	53.8512	-1.5432	1:FDNV;2:E67X;3:GLWD;4:FDWU;5:FDWV;6:GLWE;7:GLWH;8:GLWC;9:GLWF;10:FDX1;11:FDX2;12:GLWG;14:FDX5;15:FDNL;16:FDWX;17:FDNE;18:E67W;19:FDNF;20:FDNH;21:LEID;22:FDNU;23:FDNC;24:FDNM;25:FDNO;26:FDNP;27:FDNQ;28:FDNR;29:FDXC;30:LEIF;31:FDXL;32:LTOI;33:FDXN;
Fir Tree Grove	Moortown	LS17	53.8511	-1.5405	1:E67Z;2:FDXQ;3:FDXR;4:FDXT;5:GLWP;6:FDXX;7:FDXY;8:FDXE;9:FDXS;11:FDX7;15:FDX8;17:GLWI;19:FDXA;21:E67Y;
Fir Tree Lane	Moortown	LS17	53.8494	-1.5349	FIR TREE LODGE:M6SX;ST JOHNS VICARAGE:FDXF;
Fir Tree Rise	Moortown	LS17	53.8497	-1.5394	1:FDXI;3:FDXJ;5:FCDE;7:DO6Q;9:DL08;11:DL0A;15:HQNT;17:E67K;19:DL0C;21:DL0F;23:DL0H;25:DL0I;27:DL0J;29:DL0K;31:DL0M;33:DL0N;35:DL0G;37:DKZO;39:LONG;41:DKZQ;43:DKZS;45:DKZU;47:DL06;49:DKZM;
Fir Tree Vale	Moortown	LS17	53.8506	-1.5381	1:DKZY;2:DL00;3:DL01;4:DL03;5:DL04;6:DKZV;7:GNY4;8:DL13;9:GON4;10:DL16;11:DL17;12:GON5;14:HQNV;15:GON6;16:DL1D;17:GON7;18:DL1F;19:DL1G;20:DL0W;21:E67M;22:DL0P;23:E67L;24:DL0Q;25:DL0S;26:DL0T;27:GON3;28:DL0O;29:DL0X;30:DL0Z;31:LONI;
Fir Tree View	Methley	LS26	53.7350	-1.4084	1:MD3U;2:I34V;3:IZRZ;4:LQIZ;5:IZS9;6:HN67;7:MD43;8:LKTC;9:IZRD;10:NHKJ;11:IZRL;
Firbank Grove	Halton	LS15	53.7916	-1.4800	1:M9WZ;3:DL10;4:HQNR;5:EIDG;6:EIMJ;7:LTMM;8:EIMM;9:EIMN;10:MB0X;11:EIN2;12:LFPE;14:EIMT;15:LFPF;16:EIMY;17:EIMZ;18:MB0W;19:EIMQ;20:EIRN;21:M9X3;22:EIRP;23:EIRQ;24:EIRR;25:EIDH;26:EIRM;27:EID8;28:EIDA;29:EIDB;30:EIDD;31:EIDF;32:EIRS;33:EIN1;34:M9WY;35:DKZ4;36:DKZ6;37:HQNQ;39:DKZ8;41:DKZL;43:DKZ1;45:DKZD;47:DKZG;49:DKZI;51:DKZJ;53:DKYT;55:EIN5;57:EIN6;59:EIRZ;61:EIS1;63:EIS2;
Firbeck Road	Bramham	LS23	53.8837	-1.3529	1:HM96;2:H86M;3:H71V;4:H71U;6:LUNO;7:JDSN;8:GUH5;9:ETST;10:H71S;11:ETSY;12:H71W;14:H71P;15:ETSV;16:H71O;18:H71M;19:H723;20:H71R;21:H580;22:E5RN;23:H729;24:H728;25:H727;26:H726;27:H724;28:H581;29:M7M2;30:H721;31:DY1C;32:H71Z;33:DY14;34:E5RM;35:DY13;36:H71Y;37:DZ7I;38:O49J;39:JBHJ;41:DY16;THE OLD PADDOCK, 17:K7UO;
First Avenue	Wetherby	LS22	53.9279	-1.3808	1:F3Z1;2:IW30;3:IW2W;4:IW2S;5:F3Z0;6:HKLM;7:JYFJ;8:JYFG;9:JYFE;10:JIU7;11:JZGM;12:JZGK;13:MC5X;14:E9A8;15:JYFQ;16:JYFT;17:IY9B;18:IY97;19:IY9D;20:JZHU;21:JZHY;22:GQNF;23:JZI5;24:HLLD;25:JZI8;27:JZHZ;29:JZI4;31:JZI3;33:JZHC;35:JZH0;37:JZGY;
First Avenue	Armley	LS12	53.7939	-1.5766	1:LONF;2:HQNP;3:DKYV;4:DKYW;5:DKYX;6:DKYZ;7:LONJ;8:E5LS;9:EK2I;10:LCRW;11:EK2K;12:EK2L;14:LCRX;15:EK2H;16:EK2Q;17:EK2R;18:GWKV;19:EK2T;20:E5LR;21:EK26;22:EK2O;23:EK1Z;24:EK20;25:EK22;26:EK23;27:EK24;28:GPYU;29:EK28;30:EK2A;31:EK2B;32:EK2D;33:EK2F;34:EK2W;35:EK3H;36:DKNU;37:EGS5;38:DKNV;39:LPSN;40:GLOJ;41:EK3P;42:EK3I;43:EK3K;44:EK3M;45:EK3L;46:EK35;47:EK34;48:EK2Z;49:GLOE;50:EK30;52:GLOF;54:EK33;56:GLOG;58:EK2V;60:EK37;62:GLOH;64:EK39;66:EK3A;68:GLOI;70:DL1P;72:E5LL;74:DL1R;76:DL1S;78:DL1T;80:EJRQ;82:DL1O;84:GOND;86:DL1Y;88:EJRL;
